idenccc,ordentra,nuts1,cnace,estrato2,control,mercado,regulacion,sexo,tipopais,cno1,responsa,estu,anoanti,mesanti,tipojor,tipocon,fijodism,fijodisd,val,van,puentes,jap,jsp1,jsp2,hextra,drelabm,siespm1,dsiespm1,siespm2,dsiespm2,salbase,extraorm,phextra,comsal,comsaltt,irpfmes,cotiza,base,drelabam,drelabad,siespa1,dsiespa1,siespa2,dsiespa2,siespa3,dsiespa3,siespa4,dsiespa4,retrinoin,retriin,gextra,vespnoin,vespin,anos2,factotal,diasmes,diasrelaba,diasano,salmes,salmor,salneto,salanual,salaor,jmp1,salhora,treatment,outcome
00024640,17,5,Q0,3,1,1,5,6,1,B0,0,6,18,0,1,2,0,0,22,0,6,1643,37,30,0,31,6,0,6,0,856.85,0,0,1871.46,318.15,485.09,187,3072.52,12,0,6,0,6,0,1,365,6,0,35974.46,0,2613.57,0,0,04,88.44,31,365,365,2728.31,2728.31,2056.22,35974.46,33360.89,163.125,16.7252720306513,1,2056.22
00024640,20,5,Q0,3,1,1,5,6,1,B0,0,6,16,0,1,2,0,0,22,0,6,1643,37,30,0,31,6,0,6,0,1071.06,0,0,2384.28,0,671.76,241.39,3856.2,12,0,6,0,1,75,1,6,6,0,37940.29,0,2293.83,0,0,04,88.44,31,365,290,3455.34,3455.34,2542.19,47752.4339655172,44865.3720689655,163.125,21.1821609195402,1,2542.19
00024640,23,5,Q0,3,1,1,5,6,1,B0,0,6,2,8,1,2,0,0,22,0,6,1643,37,30,0,31,6,0,6,0,1071.06,653.11,0,2437.35,594.56,749.07,204.04,3159.45,12,0,1,5,6,0,6,0,6,0,38057.4,350.36,2950.58,0,0,02,88.44,31,365,365,4161.52,3508.41,3208.41,38407.76,35457.18,163.125,25.5112337164751,1,3208.41
00024640,25,5,Q0,3,1,1,5,6,1,B0,0,6,9,5,1,2,0,0,22,0,6,1643,37,30,0,31,6,0,6,0,1071.06,0,0,1676.72,79.93,547.63,190.77,3045.55,12,0,6,0,6,0,6,0,6,0,40689.11,0,3123.13,0,0,04,88.44,31,365,365,2747.78,2747.78,2009.38,40689.11,37565.98,163.125,16.8446283524904,1,2009.38
00024700,03,5,Q0,2,2,1,2,6,1,C0,0,6,5,11,1,1,0,0,0,30,0,1728,37,45,0,31,6,0,6,0,1814.93,0,0,233.02,0,284.87,130.04,2047.95,12,0,1,20,1,27,6,0,6,0,22346.21,725.93,0,1629.90857988166,0,02,16.34,31,365,338,2047.95,2047.95,1633.04,26545.0893491124,24915.1807692308,164.2125,12.4713404886961,0,1633.04
00024700,04,5,Q0,2,2,1,2,6,1,B0,0,6,8,3,1,1,0,0,30,0,0,1728,37,45,0,31,6,0,6,0,1640.55,0,0,748.72,0,339.28,151.72,2389.27,12,0,6,0,6,0,6,0,6,0,27776.8,0,0,1763.86,0,03,16.34,31,365,365,2389.27,2389.27,1898.27,29540.66,27776.8,164.2125,14.5498667884601,0,1898.27
00024700,08,5,Q0,2,2,1,2,6,1,B0,0,6,6,5,1,1,0,0,0,30,0,1728,37,45,0,31,6,0,6,0,1640.55,0,0,583.37,0,321.5,141.42,2226.92,12,0,6,0,6,0,6,0,6,0,27460.48,0,0,567.85,0,05,16.34,31,365,365,2223.92,2223.92,1761,28028.33,27460.48,164.2125,13.542939788384,0,1761
00024700,10,5,Q0,2,2,1,2,6,1,B0,0,6,0,5,1,1,0,0,0,30,0,1728,37,45,0,31,6,0,6,0,1631.23,0,0,359.94,0,57.54,135.32,2130.99,7,0,6,0,6,0,6,0,6,0,15545.28,0,0,1692.03742838358,0,03,16.34,31,212.94,212.94,1991.17,1991.17,1798.31,28338.1687329764,26646.1313045928,164.2125,12.1255690035777,0,1798.31
00024731,03,5,Q0,3,1,1,3,6,1,B0,0,6,34,9,2,2,0,0,22,0,6,980,18,15,0,31,6,0,6,0,535.53,0,0,1112.74,0,412.07,214.97,3385.4,12,0,6,0,6,0,6,0,6,0,22398.71,0,2316.45,0,0,06,110.24,31,365,365,1648.27,1648.27,1021.23,22398.71,20082.26,79.3875,20.7623366398992,1,1021.23
00024731,10,5,Q0,3,1,1,3,6,1,B0,0,6,25,6,1,2,0,0,20,0,5,1589,37,30,0,31,1,19,6,0,4766.96,0,0,0,0,834.76,224.08,3528.84,12,0,1,44,1,31,6,0,6,0,51816.07,4502.32,3973.29,0,0,05,110.24,31,365,334,4766.96,4766.96,3708.12,61545.5459580838,57203.4775449102,163.125,29.2227432950192,1,3708.12
00024731,13,5,Q0,3,1,1,3,6,1,B0,0,6,8,9,1,2,0,0,22,0,6,1589,37,30,0,31,6,0,6,0,1071.06,0,0,1752.76,169.06,536.81,176.33,2776.71,12,0,6,0,6,0,6,0,6,0,38044.88,0,3961.99,0,0,03,110.24,31,365,365,2823.82,2823.82,2110.68,38044.88,34082.89,163.125,17.3107739463602,1,2110.68
00024731,14,5,Q0,3,1,1,3,6,1,B0,1,6,23,7,1,1,0,0,22,0,6,1589,37,30,0,31,6,0,6,0,1071.06,0,0,2662.71,643.76,850.55,219.13,3450.91,12,0,1,7,6,0,6,0,6,0,52896.56,780.48,4692.31,0,0,05,110.24,31,365,365,3733.77,3733.77,2664.09,53677.04,48984.73,163.125,22.8890114942529,1,2664.09
00024731,15,5,Q0,3,1,1,3,1,1,B0,0,6,31,0,2,2,0,0,22,0,6,980,18,15,0,31,6,0,6,0,535.53,0,0,1182.16,108.23,225.88,219.61,3458.68,12,0,1,7,6,0,6,0,6,0,25176.35,320.38,2248.95,0,0,06,110.24,31,365,365,1717.69,1717.69,1272.2,25496.73,23247.78,79.3875,21.6367816091954,1,1272.2
00024731,18,5,Q0,3,1,1,3,6,1,B0,0,6,21,6,1,2,0,0,22,0,6,1589,37,30,0,31,6,0,6,0,1071.06,0,0,2219.27,358.66,712.69,205.43,3387.84,12,0,1,7,6,0,6,0,6,0,57351.28,876.02,4426.76,0,0,05,110.24,31,365,365,3290.33,3290.33,2372.21,58227.3,53800.54,163.125,20.1706053639847,1,2372.21
00024853,17,5,Q0,3,2,1,4,6,1,B0,1,6,11,8,1,1,0,0,0,38,0,1704,40,0,0,31,6,0,6,0,2562.61,0,0,68.09,0,537.19,198.41,3069.15,12,0,1,17,6,0,6,0,6,0,36761.39,1301.18,5311.4,0,0,05,82.74,31,365,365,2630.7,2630.7,1895.1,38062.57,32751.17,174,15.1189655172414,0,1895.1
00024861,07,5,Q0,3,2,1,2,1,1,B0,0,6,27,9,1,1,0,0,0,30,0,1594,40,0,0,31,6,0,6,0,1993.33,0,0,1279.48,467.78,772.71,239.69,3774.59,12,0,1,8,6,0,6,0,6,0,53535.46,724.43,13914.49,532.7,0,05,24.77,31,365,365,3272.81,3272.81,2260.41,54792.59,40345.4,174,18.8092528735632,0,2260.41
00024861,13,5,Q0,3,2,1,2,6,1,B0,0,6,15,8,1,1,0,0,0,30,0,1562,40,0,11,31,6,0,6,0,1993.33,0,332.97,1631.1,601.83,828.54,249.92,3744.2,12,0,1,16,6,0,6,0,6,0,48496.23,2297.31,13603.1,0,0,04,24.77,31,365,365,3957.4,3957.4,2878.94,50793.54,37190.44,185,21.3913513513514,0,2878.94
00024861,15,5,Q0,3,2,1,2,6,1,B0,0,6,21,9,1,1,0,0,0,30,0,1620,40,0,0,31,6,0,6,0,1993.33,0,0,748.45,0,502.29,199.06,3134.9,12,0,1,54,6,0,6,0,6,0,36635.13,4210.46,7903.78,0,0,04,24.77,31,365,365,2741.78,2741.78,2040.43,40845.59,32941.81,174,15.7573563218391,0,2040.43
00024875,02,5,Q0,1,2,2,1,6,1,C0,1,6,0,3,1,1,0,0,23,0,0,1750,39,0,0,31,6,0,6,0,1635.42,0,0,32.7,0,0,105.93,1668.12,5,14,6,0,6,0,6,0,6,0,10975.52,0,1510.58,0,0,02,182.72,31,166.1,166.1,1668.12,1668.12,1562.19,24118.3913305238,20798.9349789284,169.65,9.83271441202476,0,1562.19
00024875,05,5,Q0,1,2,2,1,6,1,C0,0,6,2,0,1,1,0,0,23,0,0,1750,39,0,0,31,6,0,6,0,1635.42,0,0,32.7,22.01,225.97,124.98,1968.15,12,0,1,7,6,0,6,0,6,0,23123.94,291.6,3303.55,0,0,03,182.72,31,365,365,1668.12,1668.12,1317.17,23415.54,20111.99,169.65,9.83271441202476,0,1317.17
00024875,07,5,Q0,1,2,2,1,6,1,C0,0,6,2,0,1,1,0,0,23,0,0,1750,38,0,0,31,6,0,6,0,1635.42,0,0,102.01,0,236.99,128,2015.65,12,0,6,0,6,0,6,0,6,0,24000.31,0,3303.56,0,0,03,182.72,31,365,365,1737.43,1737.43,1372.44,24000.31,20696.75,165.3,10.5107683000605,0,1372.44
00024993,01,5,Q0,3,1,1,3,1,1,B0,0,6,7,3,1,1,0,0,22,0,0,1636,39,0,0,31,6,0,6,0,1780.91,0,0,1084,82.36,580.42,202.08,3182.4,12,0,6,0,6,0,6,0,6,0,40182.65,0,5121.03,0,0,02,157.44,31,365,365,2864.91,2864.91,2082.41,40182.65,35061.62,169.65,16.8871794871795,1,2082.41
00024993,03,5,Q0,3,1,1,3,6,1,B0,0,6,21,3,1,1,0,0,27,0,0,1636,39,0,0,31,6,0,6,0,1780.91,1163.16,0,1195.33,188.55,867.26,262.85,4139.4,12,0,1,112,6,0,6,0,6,0,52729.73,1014.34,5458.41,0,0,04,157.44,31,365,365,4139.4,2976.24,3009.29,53744.07,48285.66,169.65,24.3996463306808,1,3009.29
00024993,09,5,Q0,3,1,1,3,6,1,B0,0,6,21,1,1,1,0,0,27,0,0,1636,39,0,0,31,6,0,6,0,1784.71,0,0,1124.95,0,579.31,211.56,3331.65,12,0,1,9,6,0,6,0,6,0,40166.71,625.57,5030.17,0,0,05,157.44,31,365,365,2909.66,2909.66,2118.79,40792.28,35762.11,169.65,17.1509578544061,1,2118.79
00024993,12,5,Q0,3,1,1,3,6,1,B0,0,6,25,9,1,1,0,0,27,0,0,1472,39,0,0,31,6,0,6,0,1784.71,0,0,1702.57,450.37,790.22,252.59,3977.77,12,0,1,10,6,0,6,0,6,0,49798.13,555.93,6372,0,0,04,157.44,31,365,365,3487.28,3487.28,2444.47,50354.06,43982.06,169.65,20.5557323902152,1,2444.47
00024993,13,5,Q0,3,1,1,3,1,1,B0,0,6,12,10,2,1,0,0,27,0,0,573,14,0,0,31,6,0,6,0,713.89,0,0,546.5,339.91,94.53,89.26,1405.69,12,0,1,15,6,0,6,0,6,0,16943.88,0,2193.81,0,0,05,157.44,31,365,365,1260.39,1260.39,1076.6,16943.88,14750.07,60.9,20.6960591133005,1,1076.6
00024993,17,5,Q0,3,1,1,3,6,1,B0,0,6,32,1,2,2,0,0,27,0,0,328,8,0,0,31,6,0,6,0,509.91,0,0,320.6,0,174.41,225.71,3554.52,12,0,6,0,6,0,6,0,6,0,11592.1,0,1408.19,0,0,06,157.44,31,365,365,830.51,830.51,430.39,11592.1,10183.91,34.8,23.8652298850575,1,430.39
00024993,20,5,Q0,3,1,1,3,6,1,B0,0,6,35,4,1,1,0,0,27,0,0,1431,34,0,0,31,6,0,6,0,1784.7,0,0,1158.78,0,587.23,212.7,3349.62,12,0,1,103,6,0,6,0,6,0,34312.35,7498.96,5005.66,0,0,06,157.44,31,365,365,2943.48,2943.48,2143.55,41811.31,36805.65,147.9,19.9018255578093,1,2143.55
00024993,21,5,Q0,3,1,1,3,6,1,B0,0,6,26,11,1,1,0,0,27,0,0,1472,35,0,0,31,6,0,6,0,1874.7,0,0,1411.07,475.08,637.88,230.83,3635.03,12,0,1,7,6,0,6,0,6,0,43350.23,523.47,5618.5,0,0,04,157.44,31,365,365,3285.77,3285.77,2417.06,43873.7,38255.2,152.25,21.5814121510673,1,2417.06
00024993,22,5,Q0,3,1,1,3,6,1,B0,0,6,14,4,1,1,0,0,27,0,0,1636,39,0,0,31,6,0,6,0,1784.71,1478.77,0,1354.28,0,941.7,228.63,3600.39,12,0,1,69,6,0,6,0,6,0,39161.81,5274.57,5560.02,0,0,06,157.44,31,365,365,4617.76,3138.99,3447.43,44436.38,38876.36,169.65,27.2193339227822,1,3447.43
00024993,25,5,Q0,3,1,1,3,6,1,B0,0,6,1,4,2,2,0,0,27,0,0,1482,36,0,0,31,6,0,6,0,1784.08,0,0,743.55,254.93,476.83,183.38,2887.92,12,0,6,0,6,0,6,0,6,0,37285.22,0,4790.18,0,0,02,157.44,31,365,365,2527.63,2527.63,1867.42,37285.22,32495.04,156.6,16.1406768837803,1,1867.42
00024995,01,5,Q0,3,2,2,2,6,1,B0,0,6,6,4,2,1,0,0,23,0,2,1224,27,30,0,31,6,0,6,0,1397.49,0,0,72.36,24.62,71.74,110.07,1733.39,12,0,1,112,1,112,1,85,6,0,11933.66,6290.36,3380.42,0,0,03,22.36,31,365,253,1469.85,1469.85,1288.04,26291.5703557312,21414.6798418972,119.625,12.2871473354232,0,1288.04
00024995,18,5,Q0,3,2,2,2,6,1,B0,0,6,33,3,1,1,0,0,23,0,2,1734,38,50,0,31,6,0,6,0,1895.76,0,0,199.77,16.78,361.84,156.04,2457.33,12,0,1,9,6,0,6,0,6,0,29737.42,552.87,5105.89,0,0,06,22.36,31,365,365,2095.53,2095.53,1577.65,30290.29,25184.4,168.925,12.4050910167234,0,1577.65
00025033,01,5,Q0,3,1,1,2,6,1,B0,0,6,17,8,1,1,0,0,0,30,0,1620,36,25,0,31,1,11,6,0,2901.14,0,0,0,0,514.94,181.37,2856.19,12,0,1,11,6,0,6,0,6,0,37394.94,812.8,3394.09,0,0,04,54.96,31,365,365,2901.14,2901.14,2204.83,38207.74,34813.65,158.4125,18.3138325574055,1,2204.83
00025033,02,5,Q0,3,1,1,2,6,1,B0,0,6,22,4,1,1,0,0,0,30,0,1620,36,25,0,31,6,0,6,0,3710.38,0,0,953.95,172.67,741.26,235.61,3710.38,12,0,6,0,6,0,6,0,6,0,54853.3,0,0,4826.32,0,05,54.96,31,365,365,4664.33,4664.33,3687.46,59679.62,54853.3,158.4125,29.4442042136826,1,3687.46
00025033,05,5,Q0,3,1,1,2,6,1,B0,0,6,20,10,2,1,0,0,0,30,0,1620,36,25,0,31,6,0,6,0,1835.86,0,0,880.76,174.92,534.63,196.58,3095.85,12,0,1,18,6,0,6,0,6,0,40004.83,990.37,4058.23,0,0,04,54.96,31,365,365,2716.62,2716.62,1985.41,40995.2,36936.97,158.4125,17.1490254872564,1,1985.41
00025033,09,5,Q0,3,1,1,2,6,1,B0,0,6,23,11,1,1,0,0,0,30,0,1620,36,25,0,31,6,0,6,0,1393.34,0,0,381.83,43.51,316.46,142.74,2247.63,12,0,1,2,6,0,6,0,6,0,31181.19,63.08,3014.06,0,0,04,54.96,31,365,365,1775.17,1775.17,1315.97,31244.27,28230.21,158.4125,11.2059970014993,1,1315.97
00025033,11,5,Q0,3,1,1,2,6,1,B0,0,6,17,11,2,1,0,0,0,30,0,1620,36,25,0,31,6,0,6,0,1598.65,0,0,1084.32,101.84,523.45,191.26,3011.89,12,0,6,0,6,0,6,0,6,0,46980.99,0,3515.36,0,0,04,54.96,31,365,365,2682.97,2682.97,1968.26,46980.99,43465.63,158.4125,16.9366053815198,1,1968.26
00025033,13,5,Q0,3,1,1,2,6,1,B0,0,6,27,4,1,1,0,0,0,30,0,1620,36,25,0,31,6,0,6,0,1993.33,0,0,701.4,147.38,605.36,215.1,3387.41,12,0,1,3,6,0,6,0,6,0,44249.16,169.24,4384.16,0,0,05,54.96,31,365,365,2694.73,2694.73,1874.27,44418.4,40034.24,158.4125,17.0108419474473,1,1874.27
00025033,17,5,Q0,3,1,1,2,6,1,B0,0,6,28,9,1,1,0,0,0,30,0,1620,36,25,0,31,6,0,6,0,4139.4,0,0,1462.25,583.28,895.53,262.85,4139.4,12,0,1,9,6,0,6,0,6,0,53779.95,827.92,4947.06,0,0,05,54.96,31,365,365,5601.65,5601.65,4443.27,54607.87,49660.81,158.4125,35.3611615245009,1,4443.27
00025033,23,5,Q0,3,1,1,2,6,1,B0,0,6,16,4,1,1,0,0,0,30,0,1620,36,25,0,31,1,31,6,0,2479.51,0,0,0,0,435.18,149.28,2350.8,12,0,1,277,6,0,6,0,6,0,18024.47,15962,4232.36,0,0,04,54.96,31,365,365,2479.51,2479.51,1895.05,33986.47,29754.11,158.4125,15.6522370393751,1,1895.05
00025225,01,5,Q0,2,2,1,1,6,1,B0,0,6,1,1,1,1,0,0,0,30,0,1250,30,0,0,31,6,0,6,0,1665.87,0,0,784.87,0,514.66,174.61,2728.39,12,0,6,0,6,0,6,0,6,0,32893.35,0,3032.2,0,0,02,37.76,31,365,365,2450.74,2450.74,1761.47,32893.35,29861.15,130.5,18.7796168582375,0,1761.47
00025225,02,5,Q0,2,2,1,1,6,1,B0,0,6,20,0,1,1,0,0,0,30,0,1250,30,0,0,31,1,22,6,0,2811.44,0,0,0,0,534.14,195.3,3075.52,12,0,1,54,6,0,6,0,6,0,35513.12,2052.26,3828.1,0,0,04,37.76,31,365,365,2811.44,2811.44,2082,37565.38,33737.28,130.5,21.5436015325671,0,2082
00025225,03,5,Q0,2,2,1,1,1,1,B0,0,6,12,11,1,1,0,0,0,30,0,1250,30,0,0,31,6,0,6,0,1665.87,0,0,1012.4,0,482.09,189.39,2982.5,12,0,6,0,6,0,6,0,6,0,36386.93,0,3664.08,0,0,04,37.76,31,365,365,2678.27,2678.27,2006.79,36386.93,32722.85,130.5,20.5231417624521,0,2006.79
00025225,04,5,Q0,2,2,1,1,6,1,B0,0,6,3,9,1,1,0,0,0,30,0,1250,30,0,0,31,6,0,6,0,1665.87,0,0,824.74,0,448.31,176.2,2774.9,12,0,6,0,6,0,6,0,6,0,33859.43,0,3423.11,0,0,03,37.76,31,365,365,2490.61,2490.61,1866.1,33859.43,30436.32,130.5,19.0851340996169,0,1866.1
00025225,05,5,Q0,2,2,1,1,6,1,B0,0,6,35,0,2,2,0,0,0,30,0,312,7,30,0,31,6,0,6,0,416.47,0,0,322.87,0,40.47,59.56,3081,12,0,6,0,6,0,6,0,6,0,10069.94,0,1059.94,0,0,06,37.76,31,365,365,739.34,739.34,639.31,10069.94,9010,32.625,22.6617624521073,0,639.31
00025225,06,5,Q0,2,2,1,1,6,1,B0,0,6,29,1,1,1,0,0,0,30,0,1250,30,0,0,31,6,0,6,0,1665.87,0,0,1171.88,0,539.17,201.2,3168.56,12,0,6,0,6,0,6,0,6,0,38581.1,0,3998.8,0,0,05,37.76,31,365,365,2837.75,2837.75,2097.38,38581.1,34582.3,130.5,21.7452107279693,0,2097.38
00025225,07,5,Q0,2,2,1,1,6,1,B0,0,6,26,9,1,1,0,0,0,30,0,1250,30,0,0,31,6,0,6,0,1665.87,0,0,1171.88,0,539.17,201.2,3168.56,12,0,1,22,6,0,6,0,6,0,36469.5,2111.6,3998.8,0,0,05,37.76,31,365,365,2837.75,2837.75,2097.38,38581.1,34582.3,130.5,21.7452107279693,0,2097.38
00025225,08,5,Q0,2,2,1,1,6,1,B0,0,6,22,1,1,1,0,0,0,30,0,1250,30,0,0,31,6,0,6,0,1665.87,0,0,1132.01,0,503.62,198.25,3122.04,12,0,6,0,6,0,6,0,6,0,38177.32,0,3911.71,0,0,04,37.76,31,365,365,2797.88,2797.88,2096.01,38177.32,34265.61,130.5,21.43969348659,0,2096.01
00025225,09,5,Q0,2,2,1,1,6,1,B0,0,6,2,1,1,1,0,0,0,30,0,1250,30,0,0,31,1,31,6,0,2488.83,0,0,0,0,444.26,173.25,2728.4,12,0,1,123,6,0,6,0,6,0,27884.64,5337.55,3356.25,0,0,03,37.76,31,365,365,2488.83,2488.83,1871.32,33222.19,29865.94,130.5,19.0714942528736,0,1871.32
00025225,10,5,Q0,2,2,1,1,6,1,B0,0,6,19,11,1,1,0,0,0,30,0,1250,30,0,0,31,6,0,6,0,1665.87,0,0,784.87,0,208.74,146.5,2728.39,12,0,6,0,6,0,6,0,6,0,33865.42,0,565,0,0,03,37.76,31,365,365,2450.74,2450.74,2095.5,33865.42,33300.42,130.5,18.7796168582375,0,2095.5
00025444,04,5,Q0,1,2,2,2,1,1,B0,0,6,22,4,1,1,0,0,22,0,0,1800,40,0,0,31,6,0,6,0,2038.47,0,0,1423.73,0,744.37,252.88,3982.34,12,0,6,0,6,0,6,0,6,0,47788.1,0,6241.7,0,0,04,228.64,31,365,365,3462.2,3462.2,2464.95,47788.1,41546.4,174,19.8977011494253,0,2464.95
00025444,05,5,Q0,1,2,2,2,1,1,B0,0,6,1,9,2,2,0,0,22,0,0,279,6,0,0,31,6,0,6,0,302.92,0,0,135.84,0,10.45,36.92,576.82,12,0,1,6,6,0,6,0,6,0,6883.9,102.12,800.22,0,0,03,228.64,31,365,365,438.76,438.76,391.39,6986.02,6185.8,26.1,16.8107279693487,0,391.39
00025473,22,5,Q0,3,2,1,2,6,2,B0,0,6,3,5,2,1,0,0,0,30,0,1720,36,20,0,31,6,0,6,0,1628.76,0,0,322.47,303.14,327.03,123.91,1951.23,12,0,6,0,6,0,6,0,6,0,24030.64,0,0,0,0,04,21.05,31,365,365,1951.23,1951.23,1500.29,24030.64,24030.64,158.05,12.3456501107245,0,1500.29
00025514,01,5,Q0,3,1,2,2,6,1,B0,0,6,19,5,1,2,0,0,22,0,3,1640,37,30,0,31,6,0,6,0,2267.28,0,0,529.53,0,174.89,197.87,3116,12,0,6,0,6,0,6,0,6,0,40441.23,0,2553.21,0,0,04,497.48,31,365,365,2796.81,2796.81,2424.05,40441.23,37888.02,163.125,17.1451954022989,1,2424.05
00025514,02,5,Q0,3,1,2,2,6,1,B0,0,6,17,6,1,2,0,0,22,0,6,1640,37,30,0,31,6,0,6,0,2082.11,0,0,1197.13,628.71,278.47,228.69,3601.57,12,0,6,0,6,0,6,0,6,0,43480.93,0,4331.4,0,0,04,497.48,31,365,365,3279.24,3279.24,2772.08,43480.93,39149.53,163.125,20.1026206896552,1,2772.08
00025514,03,5,Q0,3,1,2,2,6,1,B0,0,6,31,11,1,2,0,0,23,0,0,1640,37,30,0,31,6,0,6,0,2082.11,0,0,1020.16,0,276,218,3434,12,0,6,0,6,0,6,0,6,0,36548.15,0,2875.39,0,0,06,497.48,31,365,365,3102.27,3102.27,2608.27,36548.15,33672.76,163.125,19.0177471264368,1,2608.27
00025514,07,5,Q0,3,1,2,2,6,1,B0,0,6,7,1,1,2,0,0,23,0,5,1640,37,30,0,31,6,0,6,0,2267.28,0,0,264.79,0,257.55,180.44,2841.8,12,0,6,0,6,0,6,0,6,0,35003.69,0,4139.94,0,0,03,497.48,31,365,365,2532.07,2532.07,2094.08,35003.69,30863.75,163.125,15.5222681992337,1,2094.08
00025514,09,5,Q0,3,1,2,2,6,1,B0,0,6,6,3,1,2,0,0,22,0,6,1640,37,30,0,31,6,0,6,0,2244.28,0,0,649.37,384.58,282.2,203.15,3199.55,12,0,6,0,6,0,6,0,6,0,41677.16,0,4065.57,0,0,03,497.48,31,365,365,2893.65,2893.65,2408.3,41677.16,37611.59,163.125,17.7388505747126,1,2408.3
00025514,20,5,Q0,3,1,2,2,6,1,B0,0,6,23,3,1,2,0,0,23,0,4,1640,37,30,0,31,6,0,6,0,2082.11,0,0,1326.86,0,281.79,237.53,3740.76,12,0,6,0,6,0,6,0,6,0,45388,0,4452.76,0,0,04,497.48,31,365,365,3408.97,3408.97,2889.65,45388,40935.24,163.125,20.8979003831418,1,2889.65
00025514,24,5,Q0,3,1,2,2,6,1,B0,0,6,8,0,1,2,0,0,23,0,3,1640,37,30,0,31,6,0,6,0,2096.85,0,0,877.96,0,615.19,208.63,3285.43,12,0,6,0,6,0,6,0,6,0,44989.33,0,4152.67,0,0,04,497.48,31,365,365,2974.81,2974.81,2150.99,44989.33,40836.66,163.125,18.2363831417625,1,2150.99
00025515,13,5,Q0,3,2,1,2,6,1,B0,0,6,2,4,1,1,0,0,0,30,0,1784,40,0,0,31,6,0,6,0,1389.47,0,0,393.09,97.56,259.72,127.89,2014.14,12,0,1,17,6,0,6,0,6,0,26352.51,344.82,0,0,0,05,34.4,31,365,365,1782.56,1782.56,1394.95,26697.33,26697.33,174,10.2445977011494,0,1394.95
00025515,14,5,Q0,3,2,1,2,6,1,C0,0,6,13,8,1,1,0,0,0,30,0,1784,40,0,0,31,6,0,6,0,1290.24,0,0,97.14,20.02,171.91,106.63,1679.08,12,0,6,0,6,0,6,0,6,0,20464.71,0,0,0,0,03,34.4,31,365,365,1387.38,1387.38,1108.84,20464.71,20464.71,174,7.97344827586207,0,1108.84
00025521,01,5,Q0,3,2,1,2,1,2,B0,0,6,3,1,2,1,0,0,0,30,0,400,10,0,0,31,6,0,6,0,409.82,0,0,864.74,94.04,114.71,46.52,732.54,12,0,1,26,6,0,6,0,6,0,14784.28,510.43,0,0,0,03,29.36,31,365,365,1274.56,1274.56,1113.33,15294.71,15294.71,43.5,29.3002298850575,0,1113.33
00025521,02,5,Q0,3,2,1,2,6,1,B0,0,6,1,3,2,1,0,0,0,30,0,229,5,15,0,31,6,0,6,0,217.1,0,0,1343.24,0,58.04,99.08,290.2,12,0,6,0,6,0,6,0,6,0,18724.09,0,0,0,0,05,29.36,31,365,365,1560.34,1560.34,1403.22,18724.09,18724.09,22.8375,68.3235905856596,0,1403.22
00025521,03,5,Q0,3,2,1,2,6,2,B0,0,6,1,9,1,1,0,0,0,30,0,1728,37,45,0,31,6,0,6,0,1700.73,0,0,961.48,37.12,616.82,171.4,2699.33,12,0,6,0,6,0,6,0,6,0,33037.9,0,0,0,0,03,29.36,31,365,365,2662.21,2662.21,1873.99,33037.9,33037.9,164.2125,16.2119814265053,0,1873.99
00025521,06,5,Q0,3,2,1,2,6,1,B0,0,6,17,1,1,1,0,0,22,0,0,1728,37,45,0,31,6,0,6,0,1725.03,0,0,883.27,55.67,666.1,178.15,2805.46,12,0,1,5,6,0,6,0,6,0,34559.71,270.44,0,0,0,04,29.36,31,365,365,2608.3,2608.3,1764.05,34830.15,34830.15,164.2125,15.8836872954251,0,1764.05
00025521,07,5,Q0,3,2,1,2,1,1,B0,0,6,2,6,2,1,0,0,22,0,0,864,20,0,0,31,6,0,6,0,850.37,0,0,662.9,74.23,261.34,92.06,1449.75,12,0,6,0,6,0,6,0,6,0,18159.18,0,0,0,0,03,29.36,31,365,365,1513.27,1513.27,1159.87,18159.18,18159.18,87,17.393908045977,0,1159.87
00025521,10,5,Q0,3,2,1,2,6,1,B0,0,6,0,10,1,1,0,0,22,0,0,1728,37,45,0,31,6,0,6,0,1700.73,0,0,739.48,0,449.91,156.73,2507.71,12,0,6,0,6,0,6,0,6,0,24437.31,0,0,0,0,02,29.36,31,365,365,2440.21,2440.21,1833.57,24437.31,24437.31,164.2125,14.8600745984624,0,1833.57
00025521,12,5,Q0,3,2,1,2,6,1,B0,0,6,6,3,1,1,0,0,22,0,0,1600,35,0,0,31,1,31,6,0,2828.63,0,0,0,0,530.8,171.89,2706.9,12,0,1,82,1,131,6,0,6,0,15943.04,5818.06,0,0,0,03,29.36,31,365,234,2828.63,2828.63,2125.94,33943.5961538462,33943.5961538462,152.25,18.5788505747126,0,2125.94
00025521,13,5,Q0,3,2,1,2,1,1,B0,0,6,14,3,2,1,0,0,22,0,0,1036,24,0,0,31,6,0,6,0,1032.11,0,0,960.19,0,416.75,129.21,1992.3,12,0,1,6,6,0,1,115,6,0,24774.37,256.85,0,0,0,04,29.36,31,365,365,1992.3,1992.3,1446.34,25031.22,25031.22,104.4,19.0833333333333,0,1446.34
00025521,24,5,Q0,3,2,1,2,6,1,B0,0,6,13,1,2,1,0,0,22,0,0,864,20,0,0,31,6,0,6,0,860.25,0,0,856.06,0,232.73,125.1,1716.31,12,0,6,0,6,0,6,0,6,0,20632.79,0,0,0,0,03,29.36,31,365,365,1716.31,1716.31,1358.48,20632.79,20632.79,87,19.7277011494253,0,1358.48
